customerId,customerName,id,lineOfBusinessCode,totalPremium,effectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
537,Melissa Daniels,1537,GL,8646.83,2064-09-30,,2065-09-30,2065-10-01,8371.13,54,Construction,9874627.97,Credit Card,0,8146.83,12,
538,Denise Taylor,1538,GL,3226.13,2064-10-31,,2065-10-31,2065-11-01,3284.56,16,Retail,4496625.21,ACH Transfer,1,2726.13,12,
539,Eddie Ball,1539,GL,5054.9,2064-11-30,2065-06-21,2065-11-30,,4893.87,8,Construction,5365530.49,Cheque,0,4554.9,12,
540,Audrey Shelton,1540,GL,2162.43,2064-12-31,,2065-12-31,2066-01-01,2167.87,59,Retail,8748823.43,ACH Transfer,0,1662.43,12,
541,Michelle Leach,1541,GL,9586.46,2065-01-31,2065-03-03,2066-01-31,,9786.86,57,Construction,9956132.11,Credit Card,0,9086.46,12,
542,Katherine Rose,1542,GL,6455.57,2065-02-28,,2066-02-28,2066-03-01,6201.79,40,Retail,5868873.05,Credit Card,1,5955.57,12,
543,Nathaniel Stewart,1543,GL,3057.79,2065-03-31,,2066-03-31,2066-04-01,3078.37,59,Retail,8143490.83,Cheque,1,2557.79,12,
544,Steven Johnson,1544,GL,7045.31,2065-04-30,,2066-04-30,2066-05-01,6873.8,2,Construction,3336716.14,Cheque,1,6545.31,12,
545,Rebecca Barton,1545,GL,6563.15,2065-05-31,,2066-05-31,2066-06-01,6866.98,94,Retail,3126865.18,Cheque,1,6063.15,12,
546,Mark Vaughan,1546,GL,4223.46,2065-06-30,,2066-06-30,2066-07-01,4216.51,94,Technology,4086766.84,Credit Card,1,3723.46,12,
547,Michelle Murray,1547,GL,2022.02,2065-07-31,2066-06-30,2066-07-31,,2083.89,76,Consulting,6757821.9,ACH Transfer,0,1522.02,12,
548,Travis Eaton,1548,GL,7044.16,2065-08-31,2066-03-22,2066-08-31,,7079.54,10,Manufacturing,6853697.72,ACH Transfer,0,6544.16,12,
549,Amanda White,1549,GL,5682.77,2065-09-30,2065-12-02,2066-09-30,,5423.3,44,Retail,3220870.4,Cheque,0,5182.77,12,
550,Michael Moody,1550,GL,7950.87,2065-10-31,,2066-10-31,2066-11-01,8056.74,11,Retail,1418778.25,ACH Transfer,1,7450.87,12,
551,Jasmine Harris,1551,GL,5681.47,2065-11-30,,2066-11-30,2066-12-01,5937.93,79,Manufacturing,6360722.94,ACH Transfer,0,5181.47,12,
552,Emily Owens,1552,GL,8669.63,2065-12-31,2066-10-17,2066-12-31,,8757.72,80,Retail,1370426.04,Cheque,0,8169.63,12,
553,Daniel Jones,1553,GL,5967.16,2066-01-31,,2067-01-31,2067-02-01,6157.63,81,Manufacturing,5827075.83,Cheque,1,5467.16,12,
554,Elijah Drake,1554,GL,6048.44,2066-02-28,,2067-02-28,2067-03-01,6280.82,90,Construction,6964879.07,Credit Card,1,5548.44,12,
555,Jennifer Smith,1555,GL,8889.88,2066-03-31,,2067-03-31,2067-04-01,8648.15,2,Technology,7036053.81,Credit Card,0,8389.88,12,
556,Spencer Nicholson,1556,GL,4631.35,2066-04-30,2066-08-11,2067-04-30,,4497.99,50,Technology,7559373.9,Credit Card,0,4131.35,12,
557,Jamie Brown,1557,GL,2206.14,2066-05-31,2066-12-11,2067-05-31,,2230.62,12,Consulting,8741308.27,Credit Card,1,1706.14,12,
558,Nicholas Hill,1558,GL,1259.04,2066-06-30,2067-05-31,2067-06-30,,1247.84,90,Retail,5049594.02,ACH Transfer,1,759.04,12,
559,Scott Brown,1559,GL,7796.24,2066-07-31,2067-02-21,2067-07-31,,8061.2,23,Consulting,7329466.98,ACH Transfer,1,7296.24,12,
560,Elizabeth Estrada,1560,GL,6582.79,2066-08-31,2067-04-06,2067-08-31,,6846.12,18,Construction,6229810.08,Credit Card,1,6082.79,12,
561,Ian Nelson,1561,GL,7336.72,2066-09-30,,2067-09-30,2067-10-01,7229.18,62,Technology,1947735.4,Credit Card,0,6836.72,12,
562,Richard Torres,1562,GL,2916.68,2066-10-31,,2067-10-31,2067-11-01,2839.93,96,Construction,354327.48,Cheque,0,2416.68,12,
563,Hannah Howard,1563,GL,2227.34,2066-11-30,,2067-11-30,2067-12-01,2289.82,62,Construction,2916959.72,ACH Transfer,1,1727.34,12,
564,Kim Campbell,1564,GL,1130.9,2066-12-31,,2067-12-31,2068-01-01,1105.43,38,Retail,4486033.69,ACH Transfer,0,630.9,12,
565,Cristina Bonilla,1565,GL,4155.29,2067-01-31,2067-06-10,2068-01-31,,4289.35,67,Construction,6209348.85,Credit Card,0,3655.29,12,
566,Jason Foster,1566,GL,6309.26,2067-02-28,2067-07-27,2068-02-28,,6261.14,38,Technology,8514597.37,ACH Transfer,1,5809.26,12,
567,Antonio Jimenez,1567,GL,4530.2,2067-03-31,,2068-03-31,2068-04-01,4606.1,67,Consulting,2042832.6,Cheque,0,4030.2,12,
568,Aaron Odom,1568,GL,4937.27,2067-04-30,2067-06-02,2068-04-30,,4737.57,94,Technology,1342942.92,Cheque,0,4437.27,12,
569,Ashley Singleton,1569,GL,9137.43,2067-05-31,,2068-05-31,2068-06-01,9250.61,61,Retail,9638451.48,ACH Transfer,0,8637.43,12,
570,Anthony Murray,1570,GL,4134.3,2067-06-30,,2068-06-30,2068-07-01,4114.36,1,Technology,1169641.14,Credit Card,1,3634.3,12,
571,Sara Hamilton,1571,GL,5625.91,2067-07-31,,2068-07-31,2068-08-01,5674.64,94,Manufacturing,4837061.59,ACH Transfer,1,5125.91,12,
572,Nicole Smith,1572,GL,8052.88,2067-08-31,,2068-08-31,2068-09-01,7785.54,45,Consulting,5897080.92,Cheque,0,7552.88,12,
573,Chelsea Hartman,1573,GL,4568.89,2067-09-30,2067-10-01,2068-09-30,,4677.12,96,Manufacturing,5459606.77,Credit Card,1,4068.89,12,
574,Mr. Brian Oconnell,1574,GL,6598.78,2067-10-31,,2068-10-31,2068-11-01,6838.18,28,Manufacturing,951718.35,ACH Transfer,1,6098.78,12,
575,Timothy Phelps,1575,GL,8761.27,2067-11-30,2067-12-01,2068-11-30,,8513.1,21,Retail,664566.45,Credit Card,1,8261.27,12,
576,Samuel Brennan,1576,GL,9545.69,2067-12-31,,2068-12-31,2069-01-01,9159.77,13,Construction,1144285.93,Credit Card,0,9045.69,12,
577,Steven Spears,1577,GL,2323.66,2068-01-31,,2069-01-31,2069-02-01,2212.97,27,Manufacturing,5897318.07,Cheque,0,1823.66,12,
578,Jennifer Schultz,1578,GL,9339.29,2068-02-29,,2069-02-28,2069-03-01,9471.88,7,Technology,5489014.39,Credit Card,1,8839.29,12,
579,Catherine Sampson,1579,GL,5429.05,2068-03-31,,2069-03-31,2069-04-01,5487.19,22,Construction,2414033.84,ACH Transfer,0,4929.05,12,
580,Valerie Davis,1580,GL,3324.2,2068-04-30,2068-06-10,2069-04-30,,3339.72,74,Technology,6413964.0,Credit Card,0,2824.2,12,
581,Angel Levy,1581,GL,5132.22,2068-05-31,,2069-05-31,2069-06-01,4994.65,53,Technology,8218668.27,Credit Card,0,4632.22,12,
582,James Johnson,1582,GL,9820.29,2068-06-30,2068-09-21,2069-06-30,,9713.16,79,Construction,511631.7,ACH Transfer,0,9320.29,12,
583,Richard Smith,1583,GL,5433.56,2068-07-31,,2069-07-31,2069-08-01,5484.89,79,Construction,5031486.44,Cheque,0,4933.56,12,
584,Kelly Barrera,1584,GL,3958.76,2068-08-31,,2069-08-31,2069-09-01,3957.48,4,Technology,6924173.08,Cheque,1,3458.76,12,
585,Tommy Gonzales,1585,GL,6700.61,2068-09-30,,2069-09-30,2069-10-01,7027.46,96,Retail,2597888.08,ACH Transfer,0,6200.61,12,
586,Kathy Smith,1586,GL,3161.31,2068-10-31,2069-02-23,2069-10-31,,3046.38,23,Consulting,3146931.96,ACH Transfer,0,2661.31,12,
587,Courtney Patterson,1587,GL,1682.77,2068-11-30,,2069-11-30,2069-12-01,1715.61,70,Consulting,6175015.24,Cheque,0,1182.77,12,
588,Christopher Rivera,1588,GL,2159.92,2068-12-31,,2069-12-31,2070-01-01,2139.25,88,Retail,8989559.41,Credit Card,1,1659.92,12,
589,Sherry Garcia,1589,GL,2152.41,2069-01-31,,2070-01-31,2070-02-01,2136.96,84,Construction,8118251.76,ACH Transfer,1,1652.41,12,
590,Megan Edwards,1590,GL,2367.12,2069-02-28,,2070-02-28,2070-03-01,2418.63,84,Technology,5872989.17,Credit Card,1,1867.12,12,
591,Jennifer Cortez,1591,GL,2249.44,2069-03-31,,2070-03-31,2070-04-01,2292.73,76,Consulting,7329195.01,ACH Transfer,0,1749.44,12,
592,Robin White,1592,GL,6767.87,2069-04-30,2069-09-07,2070-04-30,,7100.35,33,Technology,3711742.46,Cheque,1,6267.87,12,
593,Wendy Mccoy,1593,GL,2636.92,2069-05-31,2069-10-07,2070-05-31,,2538.93,28,Retail,6445558.73,Credit Card,1,2136.92,12,
594,Tristan Graves,1594,GL,4111.01,2069-06-30,,2070-06-30,2070-07-01,3948.26,8,Technology,4715197.75,Credit Card,1,3611.01,12,
595,John Baker,1595,GL,9071.1,2069-07-31,,2070-07-31,2070-08-01,9274.6,1,Retail,1980367.75,ACH Transfer,1,8571.1,12,
596,Robert Green,1596,GL,5265.65,2069-08-31,2069-09-06,2070-08-31,,5306.93,37,Construction,7047208.91,Credit Card,0,4765.65,12,
597,Sharon Myers,1597,GL,7008.02,2069-09-30,,2070-09-30,2070-10-01,6849.75,63,Retail,5608999.91,ACH Transfer,1,6508.02,12,
598,Walter Pratt,1598,GL,2550.88,2069-10-31,2070-03-03,2070-10-31,,2443.59,22,Retail,3650353.66,Cheque,1,2050.88,12,
599,Matthew Cochran,1599,GL,2730.6,2069-11-30,,2070-11-30,2070-12-01,2617.46,70,Consulting,9122257.98,Credit Card,0,2230.6,12,
600,Samuel Landry,1600,GL,1367.82,2069-12-31,,2070-12-31,2071-01-01,1421.74,21,Technology,307247.77,ACH Transfer,0,867.82,12,
601,Ann Calderon,1601,GL,2520.42,2070-01-31,2070-02-15,2071-01-31,,2442.76,96,Consulting,3226154.2,Credit Card,1,2020.42,12,
602,John Arnold,1602,GL,3507.31,2070-02-28,,2071-02-28,2071-03-01,3445.36,35,Manufacturing,663125.84,ACH Transfer,0,3007.31,12,
603,Jonathan Wang,1603,GL,2593.09,2070-03-31,2070-12-25,2071-03-31,,2522.21,79,Retail,7688620.43,ACH Transfer,1,2093.09,12,
604,Robert Nelson,1604,GL,1798.32,2070-04-30,2070-06-27,2071-04-30,,1772.24,5,Manufacturing,7050863.8,ACH Transfer,0,1298.32,12,
605,Michele Thompson,1605,GL,2085.72,2070-05-31,2070-11-21,2071-05-31,,1995.91,60,Consulting,3380386.97,Cheque,0,1585.72,12,
606,Greg Young,1606,GL,5147.01,2070-06-30,,2071-06-30,2071-07-01,5156.82,46,Technology,6789062.73,Credit Card,1,4647.01,12,
607,Derrick Adkins,1607,GL,2857.0,2070-07-31,2071-04-24,2071-07-31,,2733.47,50,Consulting,4019778.54,Cheque,0,2357.0,12,
608,Christopher Wise,1608,GL,4278.43,2070-08-31,2070-12-23,2071-08-31,,4406.94,48,Technology,7586912.54,ACH Transfer,1,3778.43,12,
609,Patricia Carlson,1609,GL,5530.76,2070-09-30,,2071-09-30,2071-10-01,5383.48,6,Technology,4596418.26,ACH Transfer,0,5030.76,12,
610,Rodney Munoz MD,1610,GL,7213.55,2070-10-31,,2071-10-31,2071-11-01,7242.41,89,Construction,4181569.31,Cheque,1,6713.55,12,
611,Joseph Martinez,1611,GL,1353.81,2070-11-30,,2071-11-30,2071-12-01,1405.27,56,Retail,9353826.16,Cheque,0,853.81,12,
612,Zachary Glover,1612,GL,8194.69,2070-12-31,,2071-12-31,2072-01-01,8318.33,59,Consulting,2583703.09,Credit Card,0,7694.69,12,
613,Patricia York,1613,GL,6651.1,2071-01-31,,2072-01-31,2072-02-01,6673.02,29,Technology,1292428.67,ACH Transfer,0,6151.1,12,
614,Sandra Woods,1614,GL,1735.83,2071-02-28,,2072-02-28,2072-02-29,1705.34,71,Consulting,5886976.82,Cheque,0,1235.83,12,
615,Michael Smith,1615,GL,8862.21,2071-03-31,2071-07-13,2072-03-31,,8714.21,77,Consulting,9696285.94,ACH Transfer,0,8362.21,12,
616,Ashley Garrett,1616,GL,9287.85,2071-04-30,,2072-04-30,2072-05-01,9445.27,18,Technology,3840608.22,ACH Transfer,1,8787.85,12,
617,Shane Petty,1617,GL,1549.7,2071-05-31,2071-10-13,2072-05-31,,1626.28,2,Manufacturing,714163.96,Credit Card,0,1049.7,12,
618,Michael Davidson,1618,GL,3491.9,2071-06-30,,2072-06-30,2072-07-01,3548.41,8,Retail,3459122.15,Credit Card,1,2991.9,12,
619,Rebecca Madden,1619,GL,8255.81,2071-07-31,2072-06-15,2072-07-31,,8303.51,75,Retail,5108723.38,Credit Card,1,7755.81,12,
620,Brian Cook,1620,GL,7734.34,2071-08-31,2071-09-03,2072-08-31,,7912.73,97,Construction,1703037.77,Cheque,1,7234.34,12,
621,Hannah Watkins,1621,GL,2660.69,2071-09-30,,2072-09-30,2072-10-01,2651.43,54,Construction,6615211.96,ACH Transfer,0,2160.69,12,
622,Alan Becker,1622,GL,2884.14,2071-10-31,,2072-10-31,2072-11-01,2757.28,38,Construction,9977718.95,Cheque,1,2384.14,12,
623,Krista Murphy,1623,GL,4334.25,2071-11-30,2071-12-24,2072-11-30,,4361.25,48,Retail,4572220.81,Cheque,0,3834.25,12,
624,Amanda Grant,1624,GL,5360.71,2071-12-31,,2072-12-31,2073-01-01,5606.03,27,Manufacturing,3611812.71,Credit Card,1,4860.71,12,
625,Benjamin Copeland,1625,GL,6564.29,2072-01-31,,2073-01-31,2073-02-01,6351.15,20,Retail,4066971.25,ACH Transfer,1,6064.29,12,
626,Kathy Frazier,1626,GL,4320.22,2072-02-29,2072-05-19,2073-02-28,,4402.31,12,Retail,1239947.17,ACH Transfer,1,3820.22,12,
627,Ryan Brown,1627,GL,5162.81,2072-03-31,2072-10-01,2073-03-31,,5008.41,43,Retail,8844408.65,Credit Card,1,4662.81,12,
628,Barbara Clayton,1628,GL,7727.24,2072-04-30,2072-05-23,2073-04-30,,7754.92,61,Retail,4206773.99,ACH Transfer,1,7227.24,12,
629,Mrs. Christine Robinson,1629,GL,1330.15,2072-05-31,,2073-05-31,2073-06-01,1276.5,31,Manufacturing,3934016.67,Credit Card,0,830.15,12,
630,Sarah Hunt,1630,GL,3271.93,2072-06-30,,2073-06-30,2073-07-01,3255.69,91,Construction,6630933.7,Cheque,1,2771.93,12,
631,Thomas Peck,1631,GL,7420.15,2072-07-31,,2073-07-31,2073-08-01,7610.23,96,Consulting,4476130.87,Cheque,1,6920.15,12,
632,Linda Petersen,1632,GL,9056.86,2072-08-31,,2073-08-31,2073-09-01,8918.81,61,Construction,6517511.34,Credit Card,0,8556.86,12,
633,Kristi Nguyen,1633,GL,5605.1,2072-09-30,2073-01-26,2073-09-30,,5697.53,74,Construction,708318.27,Cheque,0,5105.1,12,
634,James Patel,1634,GL,5789.02,2072-10-31,,2073-10-31,2073-11-01,5960.06,67,Consulting,8155861.1,Cheque,0,5289.02,12,
635,Ryan Willis,1635,GL,1964.55,2072-11-30,2073-10-03,2073-11-30,,2048.47,91,Retail,9410989.13,Credit Card,1,1464.55,12,
636,Robert Davis,1636,GL,5026.71,2072-12-31,,2073-12-31,2074-01-01,4893.32,35,Manufacturing,6522777.32,Cheque,1,4526.71,12,
637,Dr. Roy Foster,1637,GL,5793.56,2073-01-31,,2074-01-31,2074-02-01,5735.23,95,Manufacturing,9550202.7,ACH Transfer,1,5293.56,12,
638,Bradley Nelson,1638,GL,3182.23,2073-02-28,2073-10-29,2074-02-28,,3071.62,15,Construction,1599179.91,Cheque,1,2682.23,12,
639,Jesse Camacho,1639,GL,3423.19,2073-03-31,,2074-03-31,2074-04-01,3591.78,16,Consulting,4826420.28,Credit Card,1,2923.19,12,
640,Shelly Spencer,1640,GL,4395.56,2073-04-30,,2074-04-30,2074-05-01,4583.25,13,Technology,6057886.67,ACH Transfer,1,3895.56,12,
641,Barbara Peterson,1641,GL,1180.64,2073-05-31,2073-12-06,2074-05-31,,1185.36,35,Retail,5859192.81,ACH Transfer,0,680.64,12,
642,Ashley Wolfe,1642,GL,3898.71,2073-06-30,,2074-06-30,2074-07-01,4032.06,75,Construction,4074471.61,Cheque,0,3398.71,12,
643,Ralph Anthony,1643,GL,2903.03,2073-07-31,2073-11-13,2074-07-31,,2909.11,59,Manufacturing,3447035.65,ACH Transfer,1,2403.03,12,
644,Claudia Powell,1644,GL,3947.48,2073-08-31,2074-02-14,2074-08-31,,3996.27,21,Consulting,1355557.82,Credit Card,1,3447.48,12,
645,Douglas Campbell,1645,GL,2077.86,2073-09-30,2073-10-09,2074-09-30,,1992.49,54,Consulting,3978250.26,ACH Transfer,1,1577.86,12,
646,Carolyn Hester,1646,GL,9014.75,2073-10-31,2073-12-08,2074-10-31,,9244.87,75,Construction,1710342.07,Cheque,1,8514.75,12,
647,Donald Reynolds,1647,GL,6342.33,2073-11-30,,2074-11-30,2074-12-01,6106.21,30,Technology,7370220.2,Cheque,1,5842.33,12,
648,Clifford Perez,1648,GL,7111.92,2073-12-31,,2074-12-31,2075-01-01,7343.82,48,Manufacturing,2167426.26,ACH Transfer,0,6611.92,12,
649,Marissa Baker,1649,GL,8102.54,2074-01-31,,2075-01-31,2075-02-01,8331.05,35,Construction,679796.52,Credit Card,0,7602.54,12,
650,Caitlyn Hamilton,1650,GL,5485.98,2074-02-28,2075-02-26,2075-02-28,,5600.5,86,Technology,5568424.76,Credit Card,1,4985.98,12,
651,Stephanie Davidson,1651,GL,1782.28,2074-03-31,,2075-03-31,2075-04-01,1699.61,38,Consulting,5992774.35,Cheque,0,1282.28,12,
652,Daniel Hill,1652,GL,5833.96,2074-04-30,,2075-04-30,2075-05-01,5719.11,31,Retail,8731939.31,Cheque,1,5333.96,12,
653,Dean Gaines,1653,GL,6281.57,2074-05-31,,2075-05-31,2075-06-01,6132.77,78,Manufacturing,5812117.96,Credit Card,1,5781.57,12,
654,Laura Roberts,1654,GL,7708.96,2074-06-30,,2075-06-30,2075-07-01,7601.14,24,Manufacturing,3520260.45,ACH Transfer,1,7208.96,12,
655,Donna Combs,1655,GL,4884.94,2074-07-31,2075-06-25,2075-07-31,,4683.51,49,Technology,8049817.63,ACH Transfer,0,4384.94,12,
656,John Walker,1656,GL,2148.22,2074-08-31,2075-08-28,2075-08-31,,2242.09,96,Construction,5448761.04,ACH Transfer,0,1648.22,12,
657,Ryan Potts,1657,GL,3553.98,2074-09-30,,2075-09-30,2075-10-01,3573.1,32,Consulting,884874.82,ACH Transfer,1,3053.98,12,
658,Sarah Taylor,1658,GL,4267.74,2074-10-31,2075-06-20,2075-10-31,,4184.74,55,Technology,5701920.55,Credit Card,0,3767.74,12,
659,Ryan Rosario,1659,GL,6813.26,2074-11-30,,2075-11-30,2075-12-01,6743.07,79,Retail,9089383.6,Cheque,0,6313.26,12,
660,David Torres,1660,GL,6137.0,2074-12-31,,2075-12-31,2076-01-01,6104.6,58,Retail,4023494.99,Cheque,1,5637.0,12,
661,Samantha Yates DDS,1661,GL,4204.87,2075-01-31,,2076-01-31,2076-02-01,4247.17,99,Retail,3033625.44,ACH Transfer,0,3704.87,12,
662,Mariah Bowen,1662,GL,9878.64,2075-02-28,2075-04-20,2076-02-28,,9894.13,3,Technology,1520347.62,Credit Card,0,9378.64,12,
663,Renee Gonzales,1663,GL,6451.97,2075-03-31,,2076-03-31,2076-04-01,6722.56,80,Consulting,1599310.67,Credit Card,1,5951.97,12,
664,Michael Henry,1664,GL,3135.04,2075-04-30,2076-04-15,2076-04-30,,3134.09,69,Manufacturing,4384437.69,ACH Transfer,1,2635.04,12,
665,Daniel Medina,1665,GL,1916.04,2075-05-31,2076-02-29,2076-05-31,,2010.34,85,Construction,5997230.26,ACH Transfer,0,1416.04,12,
666,Hunter Meyers,1666,GL,2375.73,2075-06-30,,2076-06-30,2076-07-01,2459.22,10,Manufacturing,898092.51,ACH Transfer,1,1875.73,12,
667,James Murphy,1667,GL,3213.62,2075-07-31,2076-03-07,2076-07-31,,3119.95,83,Consulting,9401729.03,Cheque,0,2713.62,12,
668,Zachary Cobb,1668,GL,2446.13,2075-08-31,2076-07-11,2076-08-31,,2551.46,25,Manufacturing,7575822.81,ACH Transfer,1,1946.13,12,
669,Kevin Harrington,1669,GL,2679.1,2075-09-30,,2076-09-30,2076-10-01,2576.32,68,Technology,5907576.79,Cheque,1,2179.1,12,
670,Lynn Watson,1670,GL,3565.86,2075-10-31,2076-06-26,2076-10-31,,3679.06,61,Retail,8301542.84,Credit Card,1,3065.86,12,
671,Melissa Hays,1671,GL,2560.36,2075-11-30,2076-02-24,2076-11-30,,2529.8,29,Consulting,893848.89,Credit Card,1,2060.36,12,
672,Chelsey Williams,1672,GL,9070.89,2075-12-31,,2076-12-31,2077-01-01,9413.75,19,Consulting,4820704.89,Cheque,0,8570.89,12,
673,Tina Smith DDS,1673,GL,1722.1,2076-01-31,,2077-01-31,2077-02-01,1785.48,43,Manufacturing,6337921.96,Cheque,1,1222.1,12,
674,John Johnson,1674,GL,5720.6,2076-02-29,2076-05-12,2077-02-28,,5895.61,66,Technology,8303663.77,Cheque,1,5220.6,12,
675,Elizabeth Farmer,1675,GL,4693.57,2076-03-31,,2077-03-31,2077-04-01,4829.7,74,Manufacturing,7856348.64,Cheque,1,4193.57,12,
676,Kevin Lee,1676,GL,9841.41,2076-04-30,,2077-04-30,2077-05-01,9649.19,61,Manufacturing,2842985.57,ACH Transfer,0,9341.41,12,
677,Heather Conrad,1677,GL,2008.35,2076-05-31,2077-02-08,2077-05-31,,1924.18,43,Consulting,9414713.68,Credit Card,0,1508.35,12,
678,Preston Stewart,1678,GL,4580.7,2076-06-30,2076-10-25,2077-06-30,,4536.26,25,Manufacturing,1331023.83,ACH Transfer,1,4080.7,12,
679,Richard Long,1679,GL,9725.23,2076-07-31,,2077-07-31,2077-08-01,9407.73,20,Retail,8763822.82,Cheque,1,9225.23,12,
680,Karen Warren,1680,GL,8789.56,2076-08-31,2076-10-15,2077-08-31,,8960.91,48,Manufacturing,9712308.47,ACH Transfer,1,8289.56,12,
681,Robert Pratt,1681,GL,8353.65,2076-09-30,,2077-09-30,2077-10-01,8225.09,83,Retail,1853819.88,ACH Transfer,1,7853.65,12,
682,Raymond Barry,1682,GL,3321.13,2076-10-31,,2077-10-31,2077-11-01,3479.09,87,Consulting,7248454.04,Credit Card,1,2821.13,12,
683,Alec Sparks,1683,GL,2537.99,2076-11-30,2077-07-05,2077-11-30,,2573.77,24,Technology,498826.64,ACH Transfer,1,2037.99,12,
684,Tracy Jensen,1684,GL,7017.79,2076-12-31,2077-11-04,2077-12-31,,7244.1,11,Retail,4113685.97,Credit Card,0,6517.79,12,
685,Bradley Johnson,1685,GL,9364.38,2077-01-31,,2078-01-31,2078-02-01,9020.26,98,Technology,5211204.66,Cheque,1,8864.38,12,
686,Christopher Harris,1686,GL,6010.87,2077-02-28,,2078-02-28,2078-03-01,6228.47,55,Technology,5848387.74,ACH Transfer,1,5510.87,12,
687,Felicia Beltran,1687,GL,6144.51,2077-03-31,,2078-03-31,2078-04-01,6404.27,28,Retail,9365778.76,Cheque,1,5644.51,12,
688,Eric Wong,1688,GL,3519.81,2077-04-30,,2078-04-30,2078-05-01,3515.26,69,Consulting,6755281.8,Credit Card,1,3019.81,12,
689,Ray Davis,1689,GL,7925.44,2077-05-31,2078-03-20,2078-05-31,,8009.65,63,Construction,4864651.72,Cheque,1,7425.44,12,
690,Sarah Nguyen,1690,GL,2683.39,2077-06-30,,2078-06-30,2078-07-01,2754.45,59,Technology,8115782.86,Cheque,1,2183.39,12,
691,Heather Potts,1691,GL,3913.11,2077-07-31,2078-04-17,2078-07-31,,3785.87,5,Technology,9510274.93,Credit Card,0,3413.11,12,
692,Isaac Moody,1692,GL,4828.93,2077-08-31,2077-09-15,2078-08-31,,4830.17,51,Consulting,318454.87,Cheque,0,4328.93,12,
693,Dylan Livingston,1693,GL,5568.49,2077-09-30,,2078-09-30,2078-10-01,5512.06,21,Consulting,9826960.6,Cheque,0,5068.49,12,
694,William Turner,1694,GL,3181.69,2077-10-31,2078-10-03,2078-10-31,,3069.18,12,Manufacturing,952708.18,Cheque,0,2681.69,12,
695,Susan Smith,1695,GL,2033.53,2077-11-30,2078-01-20,2078-11-30,,2006.59,50,Consulting,8162429.11,ACH Transfer,0,1533.53,12,
696,Ms. Michelle Martinez,1696,GL,6495.58,2077-12-31,,2078-12-31,2079-01-01,6215.08,4,Technology,2875314.05,Cheque,0,5995.58,12,
697,Julie Wallace,1697,GL,3597.67,2078-01-31,2078-12-07,2079-01-31,,3427.07,42,Retail,1408578.61,Credit Card,1,3097.67,12,
698,Steven Hernandez,1698,GL,6231.14,2078-02-28,2078-03-05,2079-02-28,,6003.81,84,Construction,4454570.83,ACH Transfer,1,5731.14,12,
699,Samantha Jackson,1699,GL,2389.26,2078-03-31,,2079-03-31,2079-04-01,2499.91,38,Manufacturing,6475170.14,ACH Transfer,1,1889.26,12,
700,Jacob Rios,1700,GL,5330.26,2078-04-30,,2079-04-30,2079-05-01,5356.66,25,Retail,3871423.27,Credit Card,1,4830.26,12,
701,Kyle Huff,1701,GL,5793.3,2078-05-31,,2079-05-31,2079-06-01,6063.16,14,Construction,640197.54,Cheque,1,5293.3,12,
702,Mrs. Patricia Parks,1702,GL,1466.41,2078-06-30,,2079-06-30,2079-07-01,1456.51,75,Construction,6034665.28,ACH Transfer,1,966.41,12,
703,Kenneth Sanchez,1703,GL,4029.44,2078-07-31,,2079-07-31,2079-08-01,3953.61,32,Construction,9033792.43,ACH Transfer,0,3529.44,12,
704,Shelby Lucas,1704,GL,2209.73,2078-08-31,,2079-08-31,2079-09-01,2211.09,11,Retail,3893832.12,ACH Transfer,1,1709.73,12,
705,Joanna West,1705,GL,1570.37,2078-09-30,,2079-09-30,2079-10-01,1560.87,61,Manufacturing,2241694.5,Cheque,0,1070.37,12,
706,Jennifer Thomas,1706,GL,9909.64,2078-10-31,2079-05-14,2079-10-31,,9518.87,18,Manufacturing,4481515.72,ACH Transfer,0,9409.64,12,
707,Carol Pugh,1707,GL,3901.18,2078-11-30,2079-06-06,2079-11-30,,3956.12,27,Construction,578790.84,Credit Card,1,3401.18,12,
708,Richard Smith,1708,GL,8288.87,2078-12-31,,2079-12-31,2080-01-01,8053.5,55,Retail,8222827.09,Cheque,1,7788.87,12,
709,Adam Rivera,1709,GL,3291.77,2079-01-31,2079-05-03,2080-01-31,,3331.14,54,Construction,8280774.03,Credit Card,1,2791.77,12,
710,Tamara Horton,1710,GL,7133.52,2079-02-28,2079-05-14,2080-02-28,,7240.67,82,Consulting,5921204.59,Credit Card,1,6633.52,12,
711,Miss Suzanne Li,1711,GL,7842.05,2079-03-31,,2080-03-31,2080-04-01,7569.17,87,Manufacturing,3595718.6,ACH Transfer,1,7342.05,12,
712,Mr. Juan Carr,1712,GL,6360.75,2079-04-30,2079-06-18,2080-04-30,,6081.74,75,Technology,8017855.31,ACH Transfer,1,5860.75,12,
713,Tyler Campbell,1713,GL,5244.19,2079-05-31,,2080-05-31,2080-06-01,5391.43,21,Construction,5591401.55,ACH Transfer,1,4744.19,12,
714,Linda Wilson,1714,GL,4706.57,2079-06-30,2079-10-11,2080-06-30,,4687.65,44,Consulting,8276729.85,Credit Card,0,4206.57,12,
715,Michael Hall,1715,GL,4139.81,2079-07-31,,2080-07-31,2080-08-01,3956.9,5,Manufacturing,6351442.05,Cheque,1,3639.81,12,
